,AdaptorLong reward (mean),AdaptorLong reward (std),AdaptorLong prediction (mean),AdaptorLong prediction (std),Cautious QLearner reward (mean),Cautious QLearner reward (std),Cautious QLearner prediction (mean),Cautious QLearner prediction (std),Cooperator reward (mean),Cooperator reward (std),Cooperator prediction (mean),Cooperator prediction (std),Defector reward (mean),Defector reward (std),Defector prediction (mean),Defector prediction (std),Evolved ANN 5 Noise 05 reward (mean),Evolved ANN 5 Noise 05 reward (std),Evolved ANN 5 Noise 05 prediction (mean),Evolved ANN 5 Noise 05 prediction (std),Evolved ANN reward (mean),Evolved ANN reward (std),Evolved ANN prediction (mean),Evolved ANN prediction (std),Random reward (mean),Random reward (std),Random prediction (mean),Random prediction (std),Tit For Tat reward (mean),Tit For Tat reward (std),Tit For Tat prediction (mean),Tit For Tat prediction (std),Worse and Worse reward (mean),Worse and Worse reward (std),Worse and Worse prediction (mean),Worse and Worse prediction (std)
908,0.573,0.605203272,0.839386581,0.739898277,3.4712,1.170115618,5.026950984,2.269459025,3.8264,0.984816247,5.920418017,1.971736461,0.5727,0.494686476,0.848320172,0.673908408,1.5123,1.656154797,2.28106055,2.634496738,0.4929,0.503139732,0.700824588,0.660900789,1.6761,1.658067788,2.07518584,1.733164258,2.707,1.85756588,4.137567197,1.968524872,0.4833,1.014061689,0.863578877,1.107185089
909,0.5672,0.609659052,0.824647715,0.743984992,3.4767,1.160369385,5.067686654,2.235099334,3.8554,0.989490192,5.942711101,1.998174709,0.5798,0.493590883,0.854005074,0.67474976,1.5231,1.666393228,2.304833569,2.63933902,0.4872,0.503026997,0.705432078,0.65281295,1.7206,1.655637533,2.102118565,1.736268145,2.6789,1.854506616,4.106619856,1.985431463,0.4792,1.009240982,0.856831829,1.086978275
910,0.569,0.618254802,0.827598553,0.737346474,3.4774,1.166828711,5.02145373,2.290406297,3.8638,0.990681361,5.963568455,1.970547795,0.5763,0.494144017,0.845763157,0.677608832,1.52,1.662528195,2.318197549,2.658849207,0.5062,0.501758468,0.719084008,0.656635768,1.708,1.67054961,2.0538946,1.734271276,2.7089,1.856168309,4.142241917,1.967624969,0.477,1.014628503,0.848135188,1.094284958
911,0.5626,0.608343028,0.81579641,0.738860564,3.4686,1.168766033,5.006633786,2.276686987,3.8514,0.988897386,5.934608826,1.993074073,0.5739,0.494508635,0.849407696,0.67353569,1.5204,1.677850959,2.29262606,2.660011378,0.4937,0.501757222,0.708222971,0.659499566,1.6989,1.656634779,2.079608507,1.722095099,2.6904,1.854763554,4.10953941,1.99138146,0.4702,1.003250696,0.861075165,1.10004318
912,0.563,0.616952997,0.826110212,0.750119165,3.4799,1.148562576,4.991495573,2.292733196,3.8612,0.990320433,5.925624315,2.01496248,0.5767,0.494082088,0.858869188,0.660513392,1.5102,1.665081367,2.277506359,2.638242288,0.501,0.503188831,0.718470558,0.656827252,1.7037,1.67089985,2.053061149,1.746350648,2.714,1.862579931,4.16766357,1.949546078,0.4656,0.993185099,0.852532181,1.095723467
913,0.564,0.623461306,0.817844455,0.753188424,3.4842,1.142344239,5.061942753,2.23052854,3.8508,0.988807039,5.910106897,2.018572608,0.5694,0.495160216,0.849000265,0.668297344,1.5181,1.654530867,2.29815296,2.63872036,0.4864,0.503006004,0.70357131,0.653570763,1.7205,1.67068242,2.0711448,1.743142963,2.6858,1.863727008,4.132196494,1.963005189,0.4839,1.014958516,0.858568163,1.107778351
914,0.569,0.612730773,0.834612884,0.744209511,3.4656,1.177631793,5.027657083,2.276007736,3.838,0.986790758,5.932324127,1.975962707,0.573,0.494642295,0.844479556,0.674712213,1.5244,1.666554722,2.298967219,2.646256176,0.4939,0.502556256,0.706129255,0.663198017,1.7333,1.666424649,2.080475391,1.743448926,2.6954,1.863764695,4.132589557,1.968804742,0.4763,0.996713755,0.825534922,1.08941337
915,0.5718,0.60929858,0.824410882,0.740432067,3.4805,1.175167967,5.049585732,2.255668073,3.861,0.990292381,5.955202817,1.983722509,0.5641,0.495874168,0.837815034,0.677047685,1.5166,1.667070616,2.28919425,2.644882454,0.489,0.501875483,0.708007596,0.649804984,1.7051,1.660943705,2.10791331,1.741163749,2.6895,1.869087946,4.135621099,1.953657314,0.4631,0.988654839,0.824903598,1.069471796
916,0.5701,0.635362881,0.824962686,0.734804205,3.4934,1.156354807,5.058225008,2.255768452,3.8606,0.990236154,5.929983152,2.00202991,0.5754,0.494282146,0.850996572,0.679892569,1.5097,1.66784469,2.266915669,2.638893281,0.5042,0.500582021,0.722418195,0.651728092,1.6927,1.665973202,2.076825212,1.729336645,2.68,1.854939352,4.119049256,1.971514346,0.4689,1.004506242,0.823394058,1.064631237
917,0.5588,0.619792352,0.819964002,0.743090291,3.4827,1.168888665,5.057644629,2.25396321,3.8526,0.989076964,5.892406028,2.045168057,0.5779,0.493894311,0.852579964,0.680684853,1.5015,1.64651078,2.274840878,2.625701534,0.4952,0.501973067,0.716067909,0.644339342,1.7192,1.670075256,2.108910709,1.739636746,2.7106,1.860604106,4.163998857,1.952279222,0.4713,0.998587157,0.819439618,1.069577229
918,0.5641,0.620073536,0.822972759,0.733083064,3.4805,1.153871635,5.063863141,2.245641985,3.8324,0.985855081,5.897899641,2.0250409,0.5796,0.493623176,0.851411646,0.677681656,1.5066,1.657273798,2.265313054,2.630121455,0.4964,0.500586696,0.711757308,0.650135233,1.6974,1.65602936,2.070286239,1.71420734,2.6827,1.860113091,4.119735193,1.967089132,0.455,0.976921184,0.795791395,1.049548878
919,0.5698,0.61329272,0.826468698,0.738193335,3.4814,1.155618466,5.060211934,2.233793801,3.854,0.98928459,5.918795915,2.027054692,0.5752,0.494312614,0.850382529,0.677959305,1.5051,1.655588714,2.279810246,2.637189946,0.4925,0.500543455,0.708247206,0.655926258,1.6957,1.659669097,2.096415157,1.742369206,2.7058,1.851012253,4.125381117,1.982856408,0.4635,0.976456732,0.831568017,1.071391997
920,0.575,0.634172689,0.824212583,0.748705579,3.4659,1.163287235,5.069946663,2.225386433,3.8472,0.988257133,5.911792878,2.027558994,0.5866,0.492443337,0.863031965,0.673861013,1.5082,1.657145968,2.263667318,2.636585406,0.5017,0.500596754,0.71418264,0.657074467,1.713,1.666202569,2.072959988,1.736696101,2.706,1.862354424,4.138527107,1.967823992,0.4664,0.987861853,0.828138836,1.071669036
921,0.5746,0.638306227,0.828376652,0.740658802,3.4826,1.164000533,5.085816332,2.231028443,3.8564,0.989635812,5.950561702,1.976132082,0.5773,0.493988573,0.85166559,0.676793421,1.508,1.663230591,2.277845673,2.643418642,0.4947,0.500571583,0.711085235,0.658001563,1.7056,1.65515215,2.094871597,1.743557835,2.6844,1.869063038,4.124651866,1.962332999,0.4713,0.983247838,0.822880291,1.063955489
922,0.5761,0.635616858,0.827719826,0.738414123,3.4803,1.178393784,5.061665095,2.243748267,3.8548,0.989402325,5.934164302,2.001173859,0.5774,0.493972914,0.853179518,0.674503646,1.5081,1.659437974,2.276790649,2.639878476,0.5027,0.500592359,0.717357292,0.654982141,1.6761,1.664748867,2.073807327,1.726525767,2.6848,1.858453378,4.154100618,1.931864514,0.452,0.973394062,0.824263647,1.075762898
923,0.5765,0.621729644,0.824319643,0.745048479,3.4831,1.156941827,5.045312424,2.276649084,3.8528,0.989106749,5.9327641,1.998145874,0.5779,0.493894311,0.850068584,0.676412265,1.5205,1.668226528,2.303206445,2.645276939,0.4915,0.501924048,0.705457758,0.659080376,1.6842,1.653986203,2.054002251,1.726070284,2.7067,1.848479134,4.161655726,1.949725503,0.4436,0.952270466,0.790252782,1.062915677
924,0.5652,0.635412433,0.820060644,0.738016577,3.4711,1.16746083,5.03218062,2.273172693,3.8496,0.988625227,5.949171041,1.966845802,0.5782,0.493846899,0.850847555,0.677946809,1.5049,1.651295246,2.28809483,2.637861195,0.5013,0.500597952,0.71553243,0.65583595,1.6898,1.660173473,2.113022035,1.724002238,2.723,1.869831811,4.181095133,1.935931509,0.4502,0.965049201,0.801745311,1.036513181
925,0.5566,0.637178499,0.814546897,0.739778772,3.4869,1.15863212,5.043835718,2.255958622,3.8584,0.989923957,5.953643207,1.972022821,0.5811,0.493378952,0.845938405,0.684307204,1.5139,1.675591475,2.268286847,2.655096489,0.5004,0.501995857,0.718151663,0.65147269,1.7378,1.661039181,2.075628014,1.725010718,2.672,1.876969899,4.141591352,1.946592979,0.4564,0.967832134,0.794332303,1.049254061
926,0.577,0.63456363,0.824029408,0.755022079,3.464,1.173074593,5.065086099,2.261699813,3.8554,0.989490192,5.944055873,1.99019473,0.5824,0.493163502,0.847470862,0.681892566,1.4993,1.656683286,2.259538801,2.62107732,0.494,0.500563682,0.709712973,0.656432561,1.7064,1.658915019,2.096689189,1.73259563,2.6966,1.869959475,4.129982958,1.972984289,0.4264,0.919011991,0.774928537,1.045691932
927,0.5712,0.609861099,0.828797852,0.743394189,3.4768,1.172971338,5.036271946,2.284345937,3.8744,0.992080964,5.946608831,2.004407483,0.5718,0.494817906,0.846048867,0.673643514,1.4983,1.637130755,2.26637759,2.618606852,0.494,0.500563682,0.707078764,0.658179385,1.7027,1.658225772,2.081484929,1.721771472,2.6746,1.86754246,4.112256277,1.97682997,0.4511,0.944038553,0.797052548,1.071495353
928,0.566,0.620680272,0.83448491,0.749564348,3.4926,1.149584812,5.05157889,2.278408002,3.8522,0.98901727,5.945866951,1.967570086,0.5676,0.495409164,0.838968335,0.684423184,1.4995,1.653239169,2.273194245,2.635238559,0.5053,0.500571583,0.720453006,0.656635703,1.7277,1.671691571,2.084816563,1.724636606,2.7115,1.863348532,4.133691962,1.974019234,0.4543,0.953578266,0.789242267,1.035602143
929,0.5697,0.610198255,0.834543956,0.738277209,3.4897,1.171364124,5.068567389,2.253977396,3.8468,0.988195203,5.959868608,1.939013172,0.5877,0.492248626,0.855606901,0.682877276,1.5016,1.657648165,2.267395273,2.634469065,0.4954,0.500578505,0.712623534,0.657467691,1.7228,1.675159742,2.103979028,1.744544816,2.6955,1.874934599,4.123463168,1.971942741,0.4362,0.92624487,0.767307049,1.045819236
930,0.5704,0.624855055,0.822821898,0.73631673,3.4814,1.165441564,5.061956073,2.247791677,3.846,0.988070848,5.918082805,2.014812201,0.5829,0.493079699,0.856717277,0.676809128,1.5078,1.660041915,2.253398132,2.632679979,0.4968,0.500589413,0.724547459,0.650034096,1.7088,1.65734805,2.095243082,1.715046789,2.6605,1.860548239,4.118155972,1.955747309,0.4183,0.897844703,0.770723494,1.018640988
931,0.5617,0.604808325,0.829339806,0.739033287,3.4874,1.169376432,5.057935725,2.253901798,3.8568,0.989693771,5.944965981,1.980623339,0.5838,0.49292754,0.8565941,0.679393947,1.4975,1.650210214,2.263201277,2.627968954,0.5047,0.501974013,0.728362976,0.652665813,1.7213,1.672192067,2.06315363,1.742141033,2.7166,1.84696628,4.154909116,1.961651464,0.4259,0.910993518,0.757929326,1.019277955
932,0.5763,0.623039573,0.839604344,0.751807197,3.4824,1.148516539,5.056717558,2.244006326,3.853,0.989136492,5.931599345,1.99413209,0.5716,0.494846885,0.848438327,0.676312673,1.4916,1.650614867,2.261369988,2.628342123,0.5019,0.500596035,0.72544491,0.648834243,1.7342,1.665277863,2.078007691,1.74415838,2.7147,1.868717183,4.146293643,1.961312658,0.4286,0.920490109,0.776988411,1.041427038
933,0.5628,0.593343206,0.833000556,0.736203657,3.4908,1.159273635,5.047022316,2.285472318,3.837,0.986626069,5.93268742,1.981891696,0.5788,0.493751516,0.865407293,0.665246965,1.4981,1.646692561,2.271613134,2.633040946,0.4998,0.501995976,0.721814369,0.650517564,1.7093,1.662526243,2.071463795,1.727263877,2.6806,1.876694871,4.11204084,1.978957855,0.4396,0.921711365,0.782398037,1.023953196
934,0.5807,0.631892008,0.852086941,0.749058876,3.4907,1.161255144,5.056667418,2.258845072,3.8404,0.987181766,5.981461931,1.92966755,0.583,0.493062876,0.863227387,0.677693443,1.5073,1.664135424,2.280935861,2.642257601,0.5007,0.500599151,0.709163163,0.670871011,1.7008,1.661348657,2.081532318,1.716980068,2.6842,1.855281747,4.116276673,1.982257928,0.436,0.919077799,0.774638611,1.018202798
935,0.5748,0.607128454,0.846479071,0.735779961,3.4735,1.181819677,5.073089052,2.236903155,3.882,0.993013595,5.968186669,2.022611548,0.582,0.493230169,0.863984079,0.673593711,1.4966,1.655109797,2.245033598,2.641410827,0.4985,0.500597393,0.72078275,0.654668351,1.7248,1.658392282,2.064166802,1.74327542,2.7203,1.863241238,4.152231807,1.968870572,0.4315,0.91820899,0.746919028,1.004806321
936,0.573,0.617957118,0.841120701,0.748091102,3.4483,1.189759266,5.049279688,2.271147985,3.8818,0.992989809,6.011966778,1.923728728,0.582,0.493230169,0.857125029,0.679671448,1.5034,1.664208052,2.265118786,2.630643401,0.5106,0.500487402,0.726696893,0.66074104,1.7236,1.654147224,2.065950388,1.727611454,2.6727,1.882438501,4.108312028,1.976107415,0.4242,0.916762979,0.742641436,0.987360349
937,0.5706,0.632467896,0.830455398,0.749440159,3.4924,1.171811521,5.039797145,2.294459063,3.8588,0.989981091,5.951505863,1.979364306,0.5812,0.493362504,0.857076987,0.679363952,1.4957,1.654926436,2.242048886,2.621822435,0.4995,0.500599391,0.717913628,0.655962793,1.714,1.674336884,2.081214213,1.735269554,2.6797,1.86802246,4.08827488,2.002104484,0.4077,0.872055451,0.748939938,1.012029632
938,0.5738,0.614779277,0.831663041,0.743209194,3.4648,1.172587293,5.039116662,2.267065441,3.8586,0.989952544,5.959212531,1.953288446,0.5823,0.4931802,0.857700954,0.67614525,1.4918,1.645154327,2.25498774,2.614647229,0.5057,0.500567188,0.723066893,0.655130719,1.6745,1.657332118,2.064124367,1.742220899,2.6961,1.860146443,4.109811823,1.99352668,0.4106,0.88465114,0.739865107,0.993061604
939,0.565,0.613494091,0.835295953,0.737513833,3.4829,1.152175156,5.013131828,2.306448801,3.8552,0.989460944,5.952315789,1.973375039,0.5775,0.493957235,0.852932354,0.680802031,1.4819,1.63629838,2.226356412,2.609107043,0.4908,0.501911705,0.715953081,0.655366147,1.7538,1.66564869,2.064174348,1.741185254,2.6973,1.862866799,4.138838706,1.968590751,0.4171,0.876885164,0.747369162,0.983879682
940,0.5656,0.601910824,0.82893267,0.753816429,3.4858,1.167989024,5.06901549,2.260789248,3.8478,0.988349715,5.956003226,1.956636604,0.5777,0.493925814,0.856629465,0.676312416,1.4837,1.643816994,2.238568573,2.616314596,0.5079,0.500537301,0.735263388,0.652294788,1.7049,1.65668826,2.057099915,1.714867618,2.6906,1.854419489,4.093658029,2.004460127,0.4208,0.899515069,0.747863382,0.992051314
941,0.5653,0.624448485,0.839837159,0.745060648,3.4694,1.16972802,5.09404124,2.236027312,3.8474,0.988288035,5.951214977,1.967245249,0.5841,0.492876445,0.861702844,0.678143293,1.4893,1.649328806,2.257477554,2.627792625,0.5001,0.501996006,0.719037555,0.664426861,1.7143,1.668614848,2.089417357,1.731362388,2.7055,1.857893902,4.143784003,1.969431081,0.4006,0.854002131,0.731855977,0.982295723
942,0.5708,0.595640294,0.851449736,0.740090981,3.475,1.191459189,5.090353248,2.236742561,3.8608,0.990264288,5.960669224,1.985264094,0.5826,0.493130044,0.854817523,0.682733514,1.4934,1.666120176,2.242663068,2.647346685,0.5085,0.500527472,0.726168484,0.659866963,1.7154,1.672723181,2.050887394,1.737710886,2.6979,1.868484838,4.148182725,1.951715249,0.424,0.900790764,0.739341765,0.987033536
943,0.582,0.620061287,0.855653109,0.745757273,3.4781,1.160396652,5.061544472,2.231215558,3.8714,0.991696546,5.948159583,2.009224387,0.5813,0.493346035,0.864895224,0.669458781,1.4821,1.651205496,2.254764436,2.623811269,0.5073,0.500546411,0.720126974,0.667944937,1.7274,1.665619777,2.080100618,1.746043811,2.6807,1.865193692,4.150568866,1.937993598,0.4389,0.915022836,0.729427261,0.98092411
944,0.5861,0.626088484,0.850074694,0.742296513,3.472,1.176527093,5.061813066,2.228524919,3.851,0.988837196,5.953833665,1.975387192,0.5868,0.492408123,0.866119445,0.673571805,1.4961,1.661621133,2.242371056,2.618348545,0.4985,0.500597393,0.715385979,0.658685308,1.6978,1.670052442,2.091439192,1.74266567,2.7322,1.874375405,4.142769098,1.98641594,0.3877,0.833539867,0.711185964,0.971081445
945,0.5802,0.606603627,0.851673595,0.745863092,3.4616,1.163411123,5.002469037,2.289461329,3.8694,0.991435142,5.945110635,2.02355861,0.5791,0.493703545,0.850372255,0.68654076,1.4891,1.627906997,2.235040593,2.602360109,0.5046,0.500578505,0.728887432,0.651785113,1.7022,1.668806508,2.094418366,1.727088003,2.6691,1.896524503,4.098791424,1.985914912,0.406,0.863923608,0.731449351,1.000009998
946,0.5636,0.607416694,0.833170145,0.737106897,3.4537,1.162951551,5.01738906,2.283286869,3.8592,0.99003806,5.931112718,2.025638284,0.5837,0.49294453,0.861274256,0.679776204,1.4778,1.638202417,2.228743919,2.615527829,0.5001,0.50059963,0.720296663,0.657813391,1.6841,1.664724359,2.061544634,1.736674708,2.6494,1.871063772,4.079399205,1.99564465,0.3871,0.832137963,0.707681344,0.96605821
947,0.5731,0.616162633,0.832664677,0.747988403,3.4822,1.160811423,5.06556129,2.256977056,3.8656,0.990927162,5.947422358,1.998013013,0.5814,0.493329545,0.863035268,0.675665167,1.4834,1.647642085,2.253341071,2.626624183,0.4972,0.501988207,0.721218452,0.657894531,1.7044,1.669676807,2.073733356,1.736413458,2.7053,1.858077477,4.117030428,1.989901491,0.3982,0.855942031,0.709346786,0.967886331
948,0.5633,0.594468763,0.836685935,0.738797395,3.5029,1.163439552,5.062778797,2.268292866,3.8486,0.988472579,5.932404024,1.990378131,0.5833,0.493012282,0.862020787,0.678187375,1.489,1.655378809,2.246359549,2.628039297,0.5179,0.500279512,0.741666292,0.654991539,1.7294,1.651537357,2.089925012,1.741029176,2.6979,1.866985696,4.128889318,1.972649159,0.3967,0.842335509,0.714080872,0.978243985
949,0.5726,0.615084742,0.831399594,0.750496844,3.4953,1.163089812,5.102296211,2.241751915,3.8396,0.987052096,5.948699831,1.961857446,0.5855,0.492635514,0.868608389,0.674889154,1.484,1.64964966,2.236481069,2.622948569,0.5,0.501996016,0.724394473,0.657996304,1.7416,1.66812153,2.092486301,1.730639572,2.694,1.866484396,4.126684527,1.974633846,0.3942,0.832950395,0.711670602,0.964399204
950,0.5847,0.638612488,0.850992344,0.749840564,3.4987,1.167732123,5.07215811,2.276005717,3.8512,0.988867312,5.94253375,2.010206479,0.5864,0.492478467,0.868764662,0.67575194,1.4716,1.645658968,2.225235686,2.611562346,0.5091,0.500516923,0.734312748,0.657523255,1.7168,1.656320549,2.09097911,1.721817176,2.6758,1.859487661,4.102214734,1.982148378,0.3995,0.838271883,0.716705699,0.949719144
951,0.5727,0.614259481,0.844196765,0.751324968,3.4881,1.164928491,5.088850292,2.249857771,3.8864,0.993526567,5.999423609,1.975380414,0.5834,0.492995375,0.86956749,0.670554989,1.4808,1.641898706,2.218215842,2.612193409,0.505,0.50057467,0.72153392,0.665869249,1.722,1.66862698,2.091792087,1.723629806,2.7238,1.860621821,4.142335214,1.974320646,0.3876,0.814472983,0.693184503,0.938435885
952,0.578,0.610668486,0.857535817,0.746479351,3.4837,1.18335722,5.049974754,2.266628635,3.8734,0.99195385,5.947709271,2.018087412,0.5852,0.492687487,0.860559814,0.683980135,1.4781,1.647033816,2.228627068,2.615718045,0.5136,0.500414868,0.735514023,0.660117703,1.7189,1.670294223,2.110020574,1.735313231,2.6868,1.873207346,4.126603199,1.970899811,0.3849,0.813358463,0.671854435,0.917281668
953,0.592,0.616713872,0.856741789,0.757489743,3.4682,1.175154781,5.056133786,2.241207252,3.851,0.988837196,5.948409674,1.977799619,0.5886,0.492087431,0.870834812,0.676767494,1.4658,1.628628368,2.214837542,2.60394428,0.5033,0.500588763,0.731462351,0.65234566,1.7084,1.662879863,2.092940649,1.757298427,2.7037,1.879283457,4.123790607,1.979685003,0.3926,0.83454493,0.701171978,0.952298635
954,0.5826,0.636692422,0.837387106,0.74563597,3.4738,1.159359116,5.043529651,2.259272459,3.8526,0.989076964,5.951264689,1.985160475,0.5826,0.493130044,0.858575208,0.680371544,1.4886,1.653925645,2.241000339,2.615469507,0.511,0.500478771,0.733494724,0.658545988,1.7147,1.660633587,2.112153847,1.729885973,2.6854,1.882027322,4.130308686,1.966105796,0.3861,0.798014279,0.700429251,0.955060122
955,0.565,0.61674549,0.818788697,0.75027553,3.4989,1.143590307,5.071379367,2.259985699,3.875,0.992156742,5.94602319,2.021186147,0.582,0.493230169,0.866502196,0.674481464,1.4774,1.62784804,2.228450308,2.600176615,0.5103,0.501890337,0.737261201,0.654397706,1.7011,1.659505586,2.077449584,1.72465857,2.6562,1.868529251,4.112129091,1.960011868,0.3918,0.828548586,0.687009225,0.936701711
956,0.5818,0.644909885,0.843142859,0.729990826,3.4846,1.176164461,5.065007567,2.265956322,3.8592,0.99003806,5.971122885,1.967456472,0.5825,0.493146783,0.862370621,0.680425524,1.4759,1.639944874,2.220340275,2.615898458,0.5019,0.500596035,0.724803225,0.658160751,1.7215,1.668933117,2.114972665,1.740021727,2.7233,1.866209289,4.173480063,1.950626474,0.3758,0.794338945,0.676039815,0.927766658
957,0.5752,0.613795536,0.838234896,0.748862627,3.4686,1.187187449,5.106016478,2.224973518,3.866,0.990981332,5.943233901,2.002617581,0.5862,0.492513513,0.870604702,0.677014807,1.4741,1.636437958,2.221602398,2.61759291,0.5094,0.501908,0.732549775,0.658136454,1.707,1.676768022,2.099477007,1.726335615,2.6859,1.884685966,4.116644022,1.980616767,0.384,0.814090904,0.676972113,0.925015336
958,0.5732,0.620517333,0.841688573,0.743669646,3.4692,1.186529123,5.043678526,2.260406512,3.8626,0.990515643,5.948637446,2.005197226,0.5895,0.491924537,0.867340165,0.680594584,1.4731,1.658335427,2.21737245,2.6272454,0.506,0.500563682,0.733341107,0.655391033,1.7109,1.663767168,2.104129681,1.727637276,2.6694,1.868128379,4.142224144,1.943004578,0.3775,0.78879259,0.671622479,0.897126684
959,0.5851,0.629410828,0.843332427,0.736943859,3.4725,1.173560288,5.037069655,2.240088007,3.8558,0.989548564,5.95325967,1.983648608,0.5823,0.4931802,0.854604004,0.694038496,1.4662,1.645009897,2.218080647,2.61732664,0.5051,0.500573661,0.72999155,0.660606249,1.7179,1.664307541,2.109327887,1.752171903,2.7153,1.863986564,4.154783931,1.960657574,0.3671,0.765857421,0.661478643,0.911314793
960,0.5834,0.617287972,0.854979663,0.74681815,3.4747,1.155923834,5.064036382,2.225748749,3.8484,0.988441925,5.941666043,1.999899109,0.589,0.492015244,0.862588611,0.688214947,1.4786,1.647404638,2.215367582,2.617178175,0.5166,0.500324335,0.7384217,0.66168531,1.6904,1.659743305,2.104752674,1.727398707,2.7034,1.885425268,4.133341139,1.971770568,0.3645,0.771647426,0.651002426,0.899862997
961,0.5702,0.614224682,0.84477444,0.756499116,3.463,1.156387046,5.057778983,2.254550804,3.8618,0.990404342,5.957860029,2.003738699,0.5886,0.492087431,0.865502383,0.683397255,1.4637,1.628828508,2.205716107,2.592643062,0.5058,0.50056604,0.731964984,0.659433818,1.7457,1.661936073,2.097289049,1.742102685,2.6583,1.885296027,4.107450639,1.969993041,0.376,0.763821969,0.651194338,0.901716795
